YEAR,DISTRICT,PER_FREE_LUNCH,PER_REDUCED_LUNCH,PER_BLACK,PER_HISP,PER_ASIAN,PER_FRPL,PER_MINORITY
2021,FRIENDSHIP CSD,68.0,3.0,,,,71.0,
2021,FILLMORE CSD,51.0,8.0,,,,59.0,
2021,WHITESVILLE CSD,44.0,8.0,,,,52.0,
2021,CUBA-RUSHFORD CSD,47.0,9.0,,,,56.0,
2021,SCIO CSD,50.0,2.0,,,,52.0,
2021,WELLSVILLE CSD,49.0,2.0,,,,51.0,
2021,BOLIVAR-RICHBURG CSD,52.0,0.0,,,,52.0,
2021,CHENANGO FORKS CSD,33.0,4.0,,,,37.0,
2021,BINGHAMTON CITY SD,74.0,0.0,,,,74.0,
2021,HARPURSVILLE CSD,59.0,1.0,,,,60.0,
2021,SUSQUEHANNA VALLEY CSD,45.0,6.0,,,,51.0,
2021,CHENANGO VALLEY CSD,37.0,3.0,,,,40.0,
2021,MAINE-ENDWELL CSD,34.0,3.0,,,,37.0,
2021,DEPOSIT CSD,51.0,2.0,,,,53.0,
2021,WHITNEY POINT CSD,48.0,5.0,,,,53.0,
2021,UNION-ENDICOTT CSD,48.0,3.0,,,,51.0,
2021,JOHNSON CITY CSD,59.0,3.0,,,,62.0,
2021,VESTAL CSD,25.0,3.0,,,,28.0,
2021,WINDSOR CSD,42.0,6.0,,,,48.0,
2021,WEST VALLEY CSD,37.0,0.0,,,,37.0,
2021,ALLEGANY-LIMESTONE CSD,37.0,2.0,,,,39.0,
2021,ELLICOTTVILLE CSD,29.0,4.0,,,,33.0,
2021,FRANKLINVILLE CSD,44.0,2.0,,,,46.0,
2021,HINSDALE CSD,52.0,3.0,,,,55.0,
2021,CATTARAUGUS-LITTLE VALLEY CSD,48.0,3.0,,,,51.0,
2021,OLEAN CITY SD,53.0,0.0,,,,53.0,
2021,GOWANDA CSD,49.0,7.0,,,,56.0,
2021,PORTVILLE CSD,34.0,6.0,,,,40.0,
2021,RANDOLPH CSD,42.0,6.0,,,,48.0,
2021,RANDOLPH ACAD UFSD,29.0,0.0,,,,29.0,
2021,SALAMANCA CITY SD,56.0,2.0,,,,58.0,
2021,YORKSHIRE-PIONEER CSD,44.0,7.0,,,,51.0,
2021,AUBURN CITY SD,54.0,1.0,,,,55.0,
2021,WEEDSPORT CSD,28.0,2.0,,,,30.0,
2021,CATO-MERIDIAN CSD,40.0,4.0,,,,44.0,
2021,SOUTHERN CAYUGA CSD,43.0,3.0,,,,46.0,
2021,PORT BYRON CSD,44.0,1.0,,,,45.0,
2021,MORAVIA CSD,43.0,1.0,,,,44.0,
2021,UNION SPRINGS CSD,37.0,3.0,,,,40.0,
2021,SOUTHWESTERN CSD AT JAMESTOWN,35.0,2.0,,,,37.0,
2021,FREWSBURG CSD,41.0,3.0,,,,44.0,
2021,CASSADAGA VALLEY CSD,55.0,4.0,,,,59.0,
2021,CHAUTAUQUA LAKE CSD,35.0,7.0,,,,42.0,
2021,PINE VALLEY CSD (SOUTH DAYTON),55.0,6.0,,,,61.0,
2021,CLYMER CSD,27.0,8.0,,,,35.0,
2021,DUNKIRK CITY SD,68.0,0.0,,,,68.0,
2021,BEMUS POINT CSD,28.0,2.0,,,,30.0,
2021,FALCONER CSD,43.0,6.0,,,,49.0,
2021,SILVER CREEK CSD,52.0,5.0,,,,57.0,
2021,FORESTVILLE CSD,40.0,6.0,,,,46.0,
2021,PANAMA CSD,38.0,3.0,,,,41.0,
2021,JAMESTOWN CITY SD,74.0,0.0,,,,74.0,
2021,FREDONIA CSD,36.0,3.0,,,,39.0,
2021,BROCTON CSD,60.0,6.0,,,,66.0,
2021,RIPLEY CSD,59.0,7.0,,,,66.0,
2021,SHERMAN CSD,54.0,2.0,,,,56.0,
2021,WESTFIELD CSD,54.0,3.0,,,,57.0,
2021,ELMIRA CITY SD,62.0,0.0,,,,62.0,
2021,HORSEHEADS CSD,29.0,3.0,,,,32.0,
2021,ELMIRA HEIGHTS CSD,47.0,6.0,,,,53.0,
2021,AFTON CSD,56.0,0.0,,,,56.0,
2021,BAINBRIDGE-GUILFORD CSD,48.0,6.0,,,,54.0,
2021,GREENE CSD,41.0,9.0,,,,50.0,
2021,UNADILLA VALLEY CSD,47.0,1.0,,,,48.0,
2021,NORWICH CITY SD,52.0,3.0,,,,55.0,
2021,GEORGETOWN-SOUTH OTSELIC CSD,47.0,3.0,,,,50.0,
2021,OXFORD ACADEMY & CSD,54.0,5.0,,,,59.0,
2021,SHERBURNE-EARLVILLE CSD,53.0,4.0,,,,57.0,
2021,AUSABLE VALLEY CSD,44.0,7.0,,,,51.0,
2021,BEEKMANTOWN CSD,45.0,2.0,,,,47.0,
2021,NORTHEASTERN CLINTON CSD,42.0,4.0,,,,46.0,
2021,CHAZY UFSD,26.0,2.0,,,,28.0,
2021,NORTHERN ADIRONDACK CSD,39.0,1.0,,,,40.0,
2021,PERU CSD,38.0,4.0,,,,42.0,
2021,PLATTSBURGH CITY SD,40.0,2.0,,,,42.0,
2021,SARANAC CSD,34.0,2.0,,,,36.0,
2021,TACONIC HILLS CSD,32.0,0.0,,,,32.0,
2021,GERMANTOWN CSD,38.0,3.0,,,,41.0,
2021,CHATHAM CSD,34.0,4.0,,,,38.0,
2021,HUDSON CITY SD,70.0,0.0,,,,70.0,
2021,KINDERHOOK CSD,31.0,3.0,,,,34.0,
2021,NEW LEBANON CSD,44.0,4.0,,,,48.0,
2021,CINCINNATUS CSD,46.0,6.0,,,,52.0,
2021,CORTLAND CITY SD,62.0,0.0,,,,62.0,
2021,MCGRAW CSD,45.0,0.0,,,,45.0,
2021,HOMER CSD,37.0,4.0,,,,41.0,
2021,MARATHON CSD,49.0,2.0,,,,51.0,
2021,ANDES CSD,30.0,0.0,,,,30.0,
2021,DOWNSVILLE CSD,39.0,1.0,,,,40.0,
2021,CHARLOTTE VALLEY CSD,53.0,2.0,,,,55.0,
2021,DELAWARE ACADEMY CSD AT DELHI,33.0,4.0,,,,37.0,
2021,FRANKLIN CSD,46.0,1.0,,,,47.0,
2021,HANCOCK CSD,43.0,5.0,,,,48.0,
2021,MARGARETVILLE CSD,51.0,2.0,,,,53.0,
2021,ROXBURY CSD,36.0,0.0,,,,36.0,
2021,SIDNEY CSD,49.0,0.0,,,,49.0,
2021,STAMFORD CSD,43.0,8.0,,,,51.0,
2021,SOUTH KORTRIGHT CSD,35.0,8.0,,,,43.0,
2021,WALTON CSD,39.0,1.0,,,,40.0,
2021,BEACON CITY SD,38.0,6.0,,,,44.0,
2021,DOVER UFSD,52.0,6.0,,,,58.0,
2021,HYDE PARK CSD,42.0,6.0,,,,48.0,
2021,NORTHEAST CSD,46.0,3.0,,,,49.0,
2021,PAWLING CSD,27.0,4.0,,,,31.0,
2021,PINE PLAINS CSD,38.0,5.0,,,,43.0,
2021,POUGHKEEPSIE CITY SD,67.0,1.0,,,,68.0,
2021,ARLINGTON CSD,25.0,3.0,,,,28.0,
2021,SPACKENKILL UFSD,19.0,4.0,,,,23.0,
2021,RED HOOK CSD,23.0,2.0,,,,25.0,
2021,RHINEBECK CSD,16.0,1.0,,,,17.0,
2021,WAPPINGERS CSD,20.0,4.0,,,,24.0,
2021,MILLBROOK CSD,24.0,2.0,,,,26.0,
2021,ALDEN CSD,23.0,5.0,,,,28.0,
2021,AMHERST CSD,31.0,2.0,,,,33.0,
2021,WILLIAMSVILLE CSD,15.0,2.0,,,,17.0,
2021,SWEET HOME CSD,42.0,0.0,,,,42.0,
2021,EAST AURORA UFSD,11.0,1.0,,,,12.0,
2021,BUFFALO CITY SD,80.0,0.0,,,,80.0,
2021,CHEEKTOWAGA CSD,61.0,2.0,,,,63.0,
2021,CHEEKTOWAGA-MARYVALE UFSD,39.0,3.0,,,,42.0,
2021,CLEVELAND HILL UFSD,53.0,5.0,,,,58.0,
2021,DEPEW UFSD,42.0,6.0,,,,48.0,
2021,CHEEKTOWAGA-SLOAN UFSD,45.0,3.0,,,,48.0,
2021,CLARENCE CSD,12.0,1.0,,,,13.0,
2021,SPRINGVILLE-GRIFFITH INST CSD,32.0,5.0,,,,37.0,
2021,EDEN CSD,22.0,1.0,,,,23.0,
2021,IROQUOIS CSD,17.0,2.0,,,,19.0,
2021,EVANS-BRANT CSD (LAKE SHORE),45.0,6.0,,,,51.0,
2021,GRAND ISLAND CSD,20.0,4.0,,,,24.0,
2021,HAMBURG CSD,19.0,4.0,,,,23.0,
2021,FRONTIER CSD,28.0,4.0,,,,32.0,
2021,HOLLAND CSD,31.0,5.0,,,,36.0,
2021,LACKAWANNA CITY SD,78.0,3.0,,,,81.0,
2021,LANCASTER CSD,20.0,2.0,,,,22.0,
2021,AKRON CSD,38.0,4.0,,,,42.0,
2021,NORTH COLLINS CSD,33.0,3.0,,,,36.0,
2021,ORCHARD PARK CSD,12.0,1.0,,,,13.0,
2021,TONAWANDA CITY SD,46.0,5.0,,,,51.0,
2021,KENMORE-TONAWANDA UFSD,46.0,3.0,,,,49.0,
2021,WEST SENECA CSD,35.0,4.0,,,,39.0,
2021,CROWN POINT CSD,39.0,15.0,,,,54.0,
2021,KEENE CSD,24.0,11.0,,,,35.0,
2021,MINERVA CSD,59.0,5.0,,,,64.0,
2021,MORIAH CSD,45.0,2.0,,,,47.0,
2021,NEWCOMB CSD,21.0,1.0,,,,22.0,
2021,LAKE PLACID CSD,32.0,6.0,,,,38.0,
2021,SCHROON LAKE CSD,50.0,4.0,,,,54.0,
2021,TICONDEROGA CSD,50.0,8.0,,,,58.0,
2021,WILLSBORO CSD,44.0,7.0,,,,51.0,
2021,TUPPER LAKE CSD,44.0,8.0,,,,52.0,
2021,CHATEAUGAY CSD,42.0,5.0,,,,47.0,
2021,SALMON RIVER CSD,66.0,5.0,,,,71.0,
2021,SARANAC LAKE CSD,40.0,3.0,,,,43.0,
2021,MALONE CSD,48.0,5.0,,,,53.0,
2021,BRUSHTON-MOIRA CSD,54.0,7.0,,,,61.0,
2021,ST REGIS FALLS CSD,56.0,3.0,,,,59.0,
2021,WHEELERVILLE UFSD,49.0,3.0,,,,52.0,
2021,GLOVERSVILLE CITY SD,71.0,0.0,,,,71.0,
2021,JOHNSTOWN CITY SD,42.0,5.0,,,,47.0,
2021,MAYFIELD CSD,43.0,6.0,,,,49.0,
2021,NORTHVILLE CSD,42.0,5.0,,,,47.0,
2021,BROADALBIN-PERTH CSD,35.0,4.0,,,,39.0,
2021,ALEXANDER CSD,28.0,4.0,,,,32.0,
2021,BATAVIA CITY SD,55.0,1.0,,,,56.0,
2021,BYRON-BERGEN CSD,34.0,9.0,,,,43.0,
2021,ELBA CSD,32.0,6.0,,,,38.0,
2021,LE ROY CSD,34.0,4.0,,,,38.0,
2021,OAKFIELD-ALABAMA CSD,41.0,10.0,,,,51.0,
2021,PAVILION CSD,32.0,10.0,,,,42.0,
2021,PEMBROKE CSD,37.0,3.0,,,,40.0,
2021,CAIRO-DURHAM CSD,54.0,2.0,,,,56.0,
2021,CATSKILL CSD,51.0,0.0,,,,51.0,
2021,COXSACKIE-ATHENS CSD,33.0,1.0,,,,34.0,
2021,GREENVILLE CSD,32.0,5.0,,,,37.0,
2021,HUNTER-TANNERSVILLE CSD,51.0,1.0,,,,52.0,
2021,WINDHAM-ASHLAND-JEWETT CSD,38.0,5.0,,,,43.0,
2021,INDIAN LAKE CSD,38.0,0.0,,,,38.0,
2021,LAKE PLEASANT CSD,26.0,5.0,,,,31.0,
2021,LONG LAKE CSD,42.0,3.0,,,,45.0,
2021,WELLS CSD,35.0,4.0,,,,39.0,
2021,WEST CANADA VALLEY CSD,39.0,5.0,,,,44.0,
2021,FRANKFORT-SCHUYLER CSD,36.0,8.0,,,,44.0,
2021,HERKIMER CSD,56.0,8.0,,,,64.0,
2021,LITTLE FALLS CITY SD,55.0,5.0,,,,60.0,
2021,DOLGEVILLE CSD,56.0,4.0,,,,60.0,
2021,POLAND CSD,33.0,11.0,,,,44.0,
2021,VAN HORNESVILLE-OWEN D YOUNG CSD,42.0,5.0,,,,47.0,
2021,TOWN OF WEBB UFSD,36.0,8.0,,,,44.0,
2021,MOUNT MARKHAM CSD,43.0,5.0,,,,48.0,
2021,SOUTH JEFFERSON CSD,39.0,7.0,,,,46.0,
2021,ALEXANDRIA CSD,44.0,5.0,,,,49.0,
2021,INDIAN RIVER CSD,33.0,14.0,,,,47.0,
2021,GENERAL BROWN CSD,38.0,5.0,,,,43.0,
2021,THOUSAND ISLANDS CSD,38.0,6.0,,,,44.0,
2021,BELLEVILLE-HENDERSON CSD,47.0,8.0,,,,55.0,
2021,SACKETS HARBOR CSD,24.0,2.0,,,,26.0,
2021,LYME CSD,47.0,2.0,,,,49.0,
2021,LA FARGEVILLE CSD,49.0,9.0,,,,58.0,
2021,WATERTOWN CITY SD,67.0,3.0,,,,70.0,
2021,CARTHAGE CSD,39.0,9.0,,,,48.0,
2021,COPENHAGEN CSD,38.0,8.0,,,,46.0,
2021,HARRISVILLE CSD,47.0,7.0,,,,54.0,
2021,LOWVILLE ACADEMY & CSD,37.0,7.0,,,,44.0,
2021,SOUTH LEWIS CSD,54.0,7.0,,,,61.0,
2021,BEAVER RIVER CSD,39.0,9.0,,,,48.0,
2021,AVON CSD,28.0,3.0,,,,31.0,
2021,CALEDONIA-MUMFORD CSD,26.0,5.0,,,,31.0,
2021,GENESEO CSD,37.0,2.0,,,,39.0,
2021,LIVONIA CSD,33.0,3.0,,,,36.0,
2021,MT MORRIS CSD,58.0,0.0,,,,58.0,
2021,DANSVILLE CSD,47.0,5.0,,,,52.0,
2021,DALTON-NUNDA CSD (KESHEQUA),46.0,4.0,,,,50.0,
2021,YORK CSD,41.0,4.0,,,,45.0,
2021,BROOKFIELD CSD,51.0,8.0,,,,59.0,
2021,CAZENOVIA CSD,24.0,2.0,,,,26.0,
2021,DERUYTER CSD,49.0,2.0,,,,51.0,
2021,MORRISVILLE-EATON CSD,44.0,8.0,,,,52.0,
2021,HAMILTON CSD,27.0,3.0,,,,30.0,
2021,CANASTOTA CSD,43.0,5.0,,,,48.0,
2021,MADISON CSD,44.0,6.0,,,,50.0,
2021,ONEIDA CITY SD,44.0,6.0,,,,50.0,
2021,STOCKBRIDGE VALLEY CSD,41.0,7.0,,,,48.0,
2021,CHITTENANGO CSD,30.0,5.0,,,,35.0,
2021,BRIGHTON CSD,19.0,1.0,,,,20.0,
2021,GATES CHILI CSD,26.0,14.0,,,,40.0,
2021,GREECE CSD,53.0,5.0,,,,58.0,
2021,EAST IRONDEQUOIT CSD,58.0,6.0,,,,64.0,
2021,WEST IRONDEQUOIT CSD,29.0,2.0,,,,31.0,
2021,HONEOYE FALLS-LIMA CSD,13.0,1.0,,,,14.0,
2021,SPENCERPORT CSD,32.0,3.0,,,,35.0,
2021,HILTON CSD,22.0,4.0,,,,26.0,
2021,PENFIELD CSD,18.0,1.0,,,,19.0,
2021,FAIRPORT CSD,23.0,2.0,,,,25.0,
2021,EAST ROCHESTER UFSD,48.0,4.0,,,,52.0,
2021,PITTSFORD CSD,1.0,0.0,,,,1.0,
2021,CHURCHVILLE-CHILI CSD,27.0,4.0,,,,31.0,
2021,ROCHESTER CITY SD,89.0,0.0,,,,89.0,
2021,RUSH-HENRIETTA CSD,36.0,6.0,,,,42.0,
2021,BROCKPORT CSD,38.0,5.0,,,,43.0,
2021,WEBSTER CSD,23.0,2.0,,,,25.0,
2021,WHEATLAND-CHILI CSD,41.0,5.0,,,,46.0,
2021,AMSTERDAM CITY SD,66.0,2.0,,,,68.0,
2021,CANAJOHARIE CSD,50.0,0.0,,,,50.0,
2021,FONDA-FULTONVILLE CSD,32.0,4.0,,,,36.0,
2021,FORT PLAIN CSD,58.0,0.0,,,,58.0,
2021,OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CS,51.0,0.0,,,,51.0,
2021,GLEN COVE CITY SD,56.0,5.0,,,,61.0,
2021,HEMPSTEAD UFSD,75.0,0.0,,,,75.0,
2021,UNIONDALE UFSD,49.0,0.0,,,,49.0,
2021,EAST MEADOW UFSD,20.0,4.0,,,,24.0,
2021,NORTH BELLMORE UFSD,10.0,1.0,,,,11.0,
2021,LEVITTOWN UFSD,17.0,4.0,,,,21.0,
2021,SEAFORD UFSD,8.0,2.0,,,,10.0,
2021,BELLMORE UFSD,10.0,1.0,,,,11.0,
2021,ROOSEVELT UFSD,68.0,2.0,,,,70.0,
2021,FREEPORT UFSD,63.0,4.0,,,,67.0,
2021,BALDWIN UFSD,31.0,4.0,,,,35.0,
2021,OCEANSIDE UFSD,15.0,2.0,,,,17.0,
2021,MALVERNE UFSD,36.0,7.0,,,,43.0,
2021,VALLEY STREAM 13 UFSD,31.0,4.0,,,,35.0,
2021,HEWLETT-WOODMERE UFSD,22.0,3.0,,,,25.0,
2021,LAWRENCE UFSD,70.0,5.0,,,,75.0,
2021,ELMONT UFSD,46.0,8.0,,,,54.0,
2021,FRANKLIN SQUARE UFSD,15.0,2.0,,,,17.0,
2021,GARDEN CITY UFSD,2.0,0.0,,,,2.0,
2021,EAST ROCKAWAY UFSD,25.0,2.0,,,,27.0,
2021,LYNBROOK UFSD,14.0,1.0,,,,15.0,
2021,ROCKVILLE CENTRE UFSD,12.0,0.0,,,,12.0,
2021,FLORAL PARK-BELLEROSE UFSD,11.0,2.0,,,,13.0,
2021,WANTAGH UFSD,5.0,0.0,,,,5.0,
2021,VALLEY STREAM 24 UFSD,37.0,6.0,,,,43.0,
2021,MERRICK UFSD,7.0,0.0,,,,7.0,
2021,ISLAND TREES UFSD,23.0,4.0,,,,27.0,
2021,WEST HEMPSTEAD UFSD,41.0,6.0,,,,47.0,
2021,NORTH MERRICK UFSD,8.0,2.0,,,,10.0,
2021,VALLEY STREAM 30 UFSD,37.0,6.0,,,,43.0,
2021,ISLAND PARK UFSD,36.0,6.0,,,,42.0,
2021,VALLEY STREAM CENTRAL HS DISTRICT,31.0,4.0,,,,35.0,
2021,SEWANHAKA CENTRAL HS DISTRICT,22.0,2.0,,,,24.0,
2021,BELLMORE-MERRICK CENTRAL HS DISTRICT,9.0,2.0,,,,11.0,
2021,LONG BEACH CITY SD,25.0,0.0,,,,25.0,
2021,WESTBURY UFSD,61.0,0.0,,,,61.0,
2021,EAST WILLISTON UFSD,8.0,0.0,,,,8.0,
2021,ROSLYN UFSD,11.0,1.0,,,,12.0,
2021,PORT WASHINGTON UFSD,19.0,2.0,,,,21.0,
2021,NEW HYDE PARK-GARDEN CITY PARK UFSD,14.0,2.0,,,,16.0,
2021,MANHASSET UFSD,7.0,1.0,,,,8.0,
2021,GREAT NECK UFSD,16.0,2.0,,,,18.0,
2021,HERRICKS UFSD,13.0,2.0,,,,15.0,
2021,MINEOLA UFSD,31.0,3.0,,,,34.0,
2021,CARLE PLACE UFSD,13.0,2.0,,,,15.0,
2021,NORTH SHORE CSD,9.0,1.0,,,,10.0,
2021,SYOSSET CSD,8.0,1.0,,,,9.0,
2021,LOCUST VALLEY CSD,19.0,1.0,,,,20.0,
2021,PLAINVIEW-OLD BETHPAGE CSD,10.0,1.0,,,,11.0,
2021,OYSTER BAY-EAST NORWICH CSD,24.0,2.0,,,,26.0,
2021,JERICHO UFSD,11.0,0.0,,,,11.0,
2021,HICKSVILLE UFSD,34.0,2.0,,,,36.0,
2021,PLAINEDGE UFSD,9.0,1.0,,,,10.0,
2021,BETHPAGE UFSD,12.0,2.0,,,,14.0,
2021,FARMINGDALE UFSD,4.0,1.0,,,,5.0,
2021,MASSAPEQUA UFSD,7.0,1.0,,,,8.0,
2021,NYC SPEC SCHOOLS - DIST 75,87.0,0.0,,,,87.0,
2021,NYC GEOG DIST # 1 - MANHATTAN,62.0,3.0,,,,65.0,
2021,NYC GEOG DIST # 2 - MANHATTAN,52.0,3.0,,,,55.0,
2021,NYC GEOG DIST # 3 - MANHATTAN,46.0,2.0,,,,48.0,
2021,NYC GEOG DIST # 4 - MANHATTAN,81.0,3.0,,,,84.0,
2021,NYC GEOG DIST # 5 - MANHATTAN,81.0,2.0,,,,83.0,
2021,NYC GEOG DIST # 6 - MANHATTAN,84.0,2.0,,,,86.0,
2021,NYC GEOG DIST # 7 - BRONX,92.0,1.0,,,,93.0,
2021,NYC GEOG DIST # 8 - BRONX,84.0,2.0,,,,86.0,
2021,NYC GEOG DIST # 9 - BRONX,93.0,1.0,,,,94.0,
2021,NYC GEOG DIST #10 - BRONX,83.0,2.0,,,,85.0,
2021,NYC GEOG DIST #11 - BRONX,80.0,3.0,,,,83.0,
2021,NYC GEOG DIST #12 - BRONX,92.0,1.0,,,,93.0,
2021,NYC GEOG DIST #13 - BROOKLYN,61.0,4.0,,,,65.0,
2021,NYC GEOG DIST #14 - BROOKLYN,73.0,2.0,,,,75.0,
2021,NYC GEOG DIST #15 - BROOKLYN,56.0,2.0,,,,58.0,
2021,NYC GEOG DIST #16 - BROOKLYN,85.0,3.0,,,,88.0,
2021,NYC GEOG DIST #17 - BROOKLYN,80.0,3.0,,,,83.0,
2021,NYC GEOG DIST #18 - BROOKLYN,77.0,3.0,,,,80.0,
2021,NYC GEOG DIST #19 - BROOKLYN,88.0,2.0,,,,90.0,
2021,NYC GEOG DIST #20 - BROOKLYN,75.0,4.0,,,,79.0,
2021,NYC GEOG DIST #21 - BROOKLYN,73.0,3.0,,,,76.0,
2021,NYC GEOG DIST #22 - BROOKLYN,67.0,5.0,,,,72.0,
2021,NYC GEOG DIST #23 - BROOKLYN,89.0,2.0,,,,91.0,
2021,NYC GEOG DIST #32 - BROOKLYN,86.0,3.0,,,,89.0,
2021,NYC GEOG DIST #24 - QUEENS,76.0,3.0,,,,79.0,
2021,NYC GEOG DIST #25 - QUEENS,67.0,5.0,,,,72.0,
2021,NYC GEOG DIST #26 - QUEENS,54.0,6.0,,,,60.0,
2021,NYC GEOG DIST #27 - QUEENS,74.0,4.0,,,,78.0,
2021,NYC GEOG DIST #28 - QUEENS,65.0,4.0,,,,69.0,
2021,NYC GEOG DIST #29 - QUEENS,71.0,5.0,,,,76.0,
2021,NYC GEOG DIST #30 - QUEENS,71.0,3.0,,,,74.0,
2021,NYC GEOG DIST #31 - STATEN ISLAND,56.0,4.0,,,,60.0,
2021,LEWISTON-PORTER CSD,14.0,2.0,,,,16.0,
2021,LOCKPORT CITY SD,52.0,6.0,,,,58.0,
2021,NEWFANE CSD,36.0,7.0,,,,43.0,
2021,NIAGARA-WHEATFIELD CSD,34.0,3.0,,,,37.0,
2021,NIAGARA FALLS CITY SD,76.0,4.0,,,,80.0,
2021,NORTH TONAWANDA CITY SD,38.0,4.0,,,,42.0,
2021,STARPOINT CSD,13.0,2.0,,,,15.0,
2021,ROYALTON-HARTLAND CSD,33.0,2.0,,,,35.0,
2021,BARKER CSD,45.0,5.0,,,,50.0,
2021,WILSON CSD,32.0,8.0,,,,40.0,
2021,ADIRONDACK CSD,50.0,6.0,,,,56.0,
2021,CAMDEN CSD,53.0,6.0,,,,59.0,
2021,CLINTON CSD,24.0,2.0,,,,26.0,
2021,NEW HARTFORD CSD,13.0,2.0,,,,15.0,
2021,NY MILLS UFSD,34.0,8.0,,,,42.0,
2021,SAUQUOIT VALLEY CSD,32.0,6.0,,,,38.0,
2021,REMSEN CSD,47.0,9.0,,,,56.0,
2021,ROME CITY SD,56.0,4.0,,,,60.0,
2021,WATERVILLE CSD,39.0,6.0,,,,45.0,
2021,SHERRILL CITY SD,35.0,5.0,,,,40.0,
2021,HOLLAND PATENT CSD,34.0,6.0,,,,40.0,
2021,UTICA CITY SD,81.0,2.0,,,,83.0,
2021,WESTMORELAND CSD,22.0,4.0,,,,26.0,
2021,ORISKANY CSD,29.0,7.0,,,,36.0,
2021,WHITESBORO CSD,31.0,4.0,,,,35.0,
2021,WEST GENESEE CSD,22.0,2.0,,,,24.0,
2021,NORTH SYRACUSE CSD,34.0,3.0,,,,37.0,
2021,EAST SYRACUSE MINOA CSD,39.0,4.0,,,,43.0,
2021,JAMESVILLE-DEWITT CSD,22.0,2.0,,,,24.0,
2021,JORDAN-ELBRIDGE CSD,33.0,5.0,,,,38.0,
2021,FABIUS-POMPEY CSD,27.0,6.0,,,,33.0,
2021,WESTHILL CSD,19.0,2.0,,,,21.0,
2021,SOLVAY UFSD,55.0,2.0,,,,57.0,
2021,LAFAYETTE CSD,44.0,2.0,,,,46.0,
2021,BALDWINSVILLE CSD,25.0,2.0,,,,27.0,
2021,FAYETTEVILLE-MANLIUS CSD,13.0,1.0,,,,14.0,
2021,MARCELLUS CSD,17.0,3.0,,,,20.0,
2021,ONONDAGA CSD,40.0,7.0,,,,47.0,
2021,LIVERPOOL CSD,34.0,3.0,,,,37.0,
2021,LYNCOURT UFSD,55.0,2.0,,,,57.0,
2021,SKANEATELES CSD,10.0,1.0,,,,11.0,
2021,SYRACUSE CITY SD,82.0,0.0,,,,82.0,
2021,TULLY CSD,31.0,3.0,,,,34.0,
2021,CANANDAIGUA CITY SD,33.0,3.0,,,,36.0,
2021,EAST BLOOMFIELD CSD,33.0,3.0,,,,36.0,
2021,GENEVA CITY SD,60.0,3.0,,,,63.0,
2021,GORHAM-MIDDLESEX CSD (MARCUS WHITMAN,41.0,10.0,,,,51.0,
2021,MANCHESTER-SHORTSVILLE CSD (RED JACK,50.0,5.0,,,,55.0,
2021,NAPLES CSD,44.0,3.0,,,,47.0,
2021,PHELPS-CLIFTON SPRINGS CSD,38.0,5.0,,,,43.0,
2021,HONEOYE CSD,33.0,4.0,,,,37.0,
2021,VICTOR CSD,23.0,1.0,,,,24.0,
2021,WASHINGTONVILLE CSD,26.0,4.0,,,,30.0,
2021,CHESTER UFSD,29.0,5.0,,,,34.0,
2021,CORNWALL CSD,19.0,3.0,,,,22.0,
2021,PINE BUSH CSD,43.0,9.0,,,,52.0,
2021,GOSHEN CSD,24.0,3.0,,,,27.0,
2021,HIGHLAND FALLS CSD,35.0,5.0,,,,40.0,
2021,MIDDLETOWN CITY SD,71.0,4.0,,,,75.0,
2021,MINISINK VALLEY CSD,24.0,5.0,,,,29.0,
2021,MONROE-WOODBURY CSD,30.0,4.0,,,,34.0,
2021,KIRYAS JOEL VILLAGE UFSD,84.0,0.0,,,,84.0,
2021,VALLEY CSD (MONTGOMERY),31.0,5.0,,,,36.0,
2021,NEWBURGH CITY SD,60.0,1.0,,,,61.0,
2021,PORT JERVIS CITY SD,56.0,1.0,,,,57.0,
2021,TUXEDO UFSD,26.0,4.0,,,,30.0,
2021,WARWICK VALLEY CSD,16.0,2.0,,,,18.0,
2021,GREENWOOD LAKE UFSD,26.0,3.0,,,,29.0,
2021,FLORIDA UFSD,24.0,0.0,,,,24.0,
2021,ALBION CSD,54.0,5.0,,,,59.0,
2021,KENDALL CSD,44.0,6.0,,,,50.0,
2021,HOLLEY CSD,48.0,5.0,,,,53.0,
2021,MEDINA CSD,54.0,1.0,,,,55.0,
2021,LYNDONVILLE CSD,21.0,7.0,,,,28.0,
2021,ALTMAR-PARISH-WILLIAMSTOWN CSD,56.0,3.0,,,,59.0,
2021,FULTON CITY SD,52.0,0.0,,,,52.0,
2021,HANNIBAL CSD,62.0,2.0,,,,64.0,
2021,CENTRAL SQUARE CSD,41.0,3.0,,,,44.0,
2021,MEXICO CSD,45.0,4.0,,,,49.0,
2021,OSWEGO CITY SD,43.0,3.0,,,,46.0,
2021,PULASKI CSD,48.0,3.0,,,,51.0,
2021,SANDY CREEK CSD,46.0,4.0,,,,50.0,
2021,PHOENIX CSD,49.0,4.0,,,,53.0,
2021,GILBERTSVILLE-MOUNT UPTON CSD,55.0,10.0,,,,65.0,
2021,EDMESTON CSD,38.0,7.0,,,,45.0,
2021,LAURENS CSD,62.0,7.0,,,,69.0,
2021,SCHENEVUS CSD,43.0,7.0,,,,50.0,
2021,MILFORD CSD,38.0,5.0,,,,43.0,
