YEAR,DISTRICT,PER_TURN_ALL,PER_TURN_INEXP,PER_TURN_EXP
2020,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,0.1,0.13,0.09835616438356164
2020,PERU CENTRAL SCHOOL DISTRICT,0.15,0.4,0.12413793103448276
2020,PLATTSBURGH CITY SCHOOL DISTRICT,0.1,0.16,0.09284768211920531
2020,SARANAC CENTRAL SCHOOL DISTRICT,0.07,0.0,0.07724137931034483
2020,BERKSHIRE UNION FREE SCHOOL DISTRICT,0.62,0.33,0.7442857142857143
2020,TACONIC HILLS CENTRAL SCHOOL DISTRICT,0.06,0.19,0.047117117117117115
2020,GERMANTOWN CENTRAL SCHOOL DISTRICT,0.08,0.27,0.04622222222222223
2020,CHATHAM CENTRAL SCHOOL DISTRICT,0.1,0.2,0.08571428571428573
2020,HUDSON CITY SCHOOL DISTRICT,0.07,0.13,0.0652517985611511
2020,KINDERHOOK CENTRAL SCHOOL DISTRICT,0.13,0.24,0.11885135135135137
2020,NEW LEBANON CENTRAL SCHOOL DISTRICT,0.14,0.3,0.13094339622641513
2020,CINCINNATUS CENTRAL SCHOOL DISTRICT,0.11,0.15,0.09980392156862745
2020,CORTLAND CITY SCHOOL DISTRICT,0.21,0.29,0.19906832298136645
2020,MCGRAW CENTRAL SCHOOL DISTRICT,0.06,0.0,0.07043478260869565
2020,HOMER CENTRAL SCHOOL DISTRICT,0.05,0.0,0.056081081081081084
2020,MARATHON CENTRAL SCHOOL DISTRICT,0.09,0.21,0.07125000000000001
2020,ANDES CENTRAL SCHOOL DISTRICT,0.18,0.0,0.18
2020,DOWNSVILLE CENTRAL SCHOOL DISTRICT,0.13,0.0,0.155
2020,CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT,0.13,0.28,0.049230769230769224
2020,DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI,0.18,0.3,0.15073170731707317
2020,FRANKLIN CENTRAL SCHOOL DISTRICT,0.18,0.4,0.1536
2020,HANCOCK CENTRAL SCHOOL DISTRICT,0.21,0.43,0.18999999999999997
2020,MARGARETVILLE CENTRAL SCHOOL DISTRICT,0.13,0.1,0.13441176470588237
2020,ROXBURY CENTRAL SCHOOL DISTRICT,0.08,0.18,0.064375
2020,SIDNEY CENTRAL SCHOOL DISTRICT,0.14,0.26,0.11257142857142859
2020,STAMFORD CENTRAL SCHOOL DISTRICT,0.17,0.29,0.14500000000000002
2020,SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,0.16,0.33,0.13733333333333334
2020,WALTON CENTRAL SCHOOL DISTRICT,0.23,0.35,0.19275862068965516
2020,BEACON CITY SCHOOL DISTRICT,0.06,0.1,0.05527272727272727
2020,DOVER UNION FREE SCHOOL DISTRICT,0.09,0.18,0.07673684210526317
2020,HYDE PARK CENTRAL SCHOOL DISTRICT,0.08,0.16,0.06988142292490118
2020,NORTHEAST CENTRAL SCHOOL DISTRICT,0.13,0.25,0.11758620689655173
2020,PAWLING CENTRAL SCHOOL DISTRICT,0.13,0.07,0.14063291139240505
2020,PINE PLAINS CENTRAL SCHOOL DISTRICT,0.06,0.05,0.0625
2020,POUGHKEEPSIE CITY SCHOOL DISTRICT,0.1,0.21,0.06965517241379313
2020,ARLINGTON CENTRAL SCHOOL DISTRICT,0.05,0.15,0.04242174629324547
2020,SPACKENKILL UNION FREE SCHOOL DISTRICT,0.09,0.31,0.0775177304964539
2020,RED HOOK CENTRAL SCHOOL DISTRICT,0.07,0.15,0.06520000000000001
2020,RHINEBECK CENTRAL SCHOOL DISTRICT,0.13,0.33,0.10977528089887639
2020,WAPPINGERS CENTRAL SCHOOL DISTRICT,0.05,0.06,0.0493178519593614
2020,MILLBROOK CENTRAL SCHOOL DISTRICT,0.15,0.25,0.1288732394366197
2020,ALDEN CENTRAL SCHOOL DISTRICT,0.04,0.44,0.01586206896551724
2020,AMHERST CENTRAL SCHOOL DISTRICT,0.08,0.18,0.07574468085106384
2020,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,0.06,0.25,0.04892487046632124
2020,SWEET HOME CENTRAL SCHOOL DISTRICT,0.05,0.19,0.03914285714285715
2020,EAST AURORA UNION FREE SCHOOL DISTRICT,0.1,0.25,0.08790322580645162
2020,BUFFALO CITY SCHOOL DISTRICT,0.1,0.14,0.09668327402135232
2020,CHEEKTOWAGA CENTRAL SCHOOL DISTRICT,0.15,0.69,0.14074285714285714
2020,CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT,0.07,0.17,0.062258064516129044
2020,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,0.08,0.43,0.06070866141732284
2020,DEPEW UNION FREE SCHOOL DISTRICT,0.06,0.33,0.05075342465753425
2020,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,0.09,0.36,0.06171428571428571
2020,CLARENCE CENTRAL SCHOOL DISTRICT,0.04,0.13,0.027697841726618707
2020,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,0.06,0.33,0.05390977443609023
2020,EDEN CENTRAL SCHOOL DISTRICT,0.06,0.07,0.058990825688073394
2020,IROQUOIS CENTRAL SCHOOL DISTRICT,0.05,0.14,0.04219653179190752
2020,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE),0.09,0.25,0.07902857142857142
2020,GRAND ISLAND CENTRAL SCHOOL DISTRICT,0.07,0.35,0.052500000000000005
2020,HAMBURG CENTRAL SCHOOL DISTRICT,0.08,0.39,0.05785714285714286
2020,FRONTIER CENTRAL SCHOOL DISTRICT,0.06,0.14,0.05412844036697247
2020,HOLLAND CENTRAL SCHOOL DISTRICT,0.09,0.1,0.0867741935483871
2020,LACKAWANNA CITY SCHOOL DISTRICT,0.04,0.13,0.03879194630872483
2020,LANCASTER CENTRAL SCHOOL DISTRICT,0.06,0.29,0.05172661870503597
2020,AKRON CENTRAL SCHOOL DISTRICT,0.07,0.33,0.05424242424242425
2020,NORTH COLLINS CENTRAL SCHOOL DISTRICT,0.16,0.25,0.1402
2020,ORCHARD PARK CENTRAL SCHOOL DISTRICT,0.15,0.32,0.13454545454545452
2020,TONAWANDA CITY SCHOOL DISTRICT,0.1,0.41,0.05762589928057555
2020,KENMORE-TONAWANDA UNION FREE SCHOOL DISTRICT,0.05,0.14,0.04484451718494273
2020,WEST SENECA CENTRAL SCHOOL DISTRICT,0.03,0.21,0.01883054892601432
2020,CROWN POINT CENTRAL SCHOOL DISTRICT,0.0,0.0,0.0
2020,KEENE CENTRAL SCHOOL DISTRICT,0.04,,
2020,MINERVA CENTRAL SCHOOL DISTRICT,0.19,0.0,0.2261904761904762
2020,MORIAH CENTRAL SCHOOL DISTRICT,0.07,0.11,0.06677419354838711
2020,NEWCOMB CENTRAL SCHOOL DISTRICT,0.11,0.33,0.08066666666666666
2020,LAKE PLACID CENTRAL SCHOOL DISTRICT,0.11,0.13,0.1064516129032258
2020,SCHROON LAKE CENTRAL SCHOOL DISTRICT,0.15,0.0,0.1625
2020,TICONDEROGA CENTRAL SCHOOL DISTRICT,0.09,0.13,0.08696969696969696
2020,WILLSBORO CENTRAL SCHOOL DISTRICT,0.2,1.0,0.05714285714285716
2020,BOQUET VALLEY CSD,,,
2020,TUPPER LAKE CENTRAL SCHOOL DISTRICT,0.16,0.33,0.1303174603174603
2020,CHATEAUGAY CENTRAL SCHOOL DISTRICT,0.1,0.17,0.08333333333333333
2020,SALMON RIVER CENTRAL SCHOOL DISTRICT,0.13,0.2,0.10124999999999998
2020,SARANAC LAKE CENTRAL SCHOOL DISTRICT,0.13,0.25,0.10733333333333334
2020,MALONE CENTRAL SCHOOL DISTRICT,0.09,0.08,0.09163522012578615
2020,BRUSHTON-MOIRA CENTRAL SCHOOL DISTRICT,0.04,0.18,0.017777777777777778
2020,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT,0.11,0.25,0.09133333333333334
2020,WHEELERVILLE UNION FREE SCHOOL DISTRICT,0.0,,
2020,GLOVERSVILLE CITY SCHOOL DISTRICT,0.11,0.33,0.08130434782608695
2020,JOHNSTOWN CITY SCHOOL DISTRICT,0.21,0.52,0.1985185185185185
2020,MAYFIELD CENTRAL SCHOOL DISTRICT,0.1,0.25,0.08770491803278689
2020,NORTHVILLE CENTRAL SCHOOL DISTRICT,0.12,0.14,0.1189189189189189
2020,BROADALBIN-PERTH CENTRAL SCHOOL DISTRICT,0.15,0.26,0.13286885245901636
2020,ALEXANDER CENTRAL SCHOOL DISTRICT,0.13,0.27,0.11303030303030304
2020,BATAVIA CITY SCHOOL DISTRICT,0.08,0.18,0.06935185185185186
2020,BYRON-BERGEN CENTRAL SCHOOL DISTRICT,0.07,0.09,0.06710526315789474
2020,ELBA CENTRAL SCHOOL DISTRICT,0.22,0.13,0.2322727272727273
2020,LE ROY CENTRAL SCHOOL DISTRICT,0.05,0.25,0.026595744680851064
2020,OAKFIELD-ALABAMA CENTRAL SCHOOL DISTRICT,0.12,0.19,0.11507042253521127
2020,PAVILION CENTRAL SCHOOL DISTRICT,0.1,0.17,0.07838235294117647
2020,PEMBROKE CENTRAL SCHOOL DISTRICT,0.13,0.26,0.10883720930232557
2020,CAIRO-DURHAM CENTRAL SCHOOL DISTRICT,0.13,0.18,0.1254954954954955
2020,CATSKILL CENTRAL SCHOOL DISTRICT,0.16,0.27,0.14625
2020,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,0.09,0.4,0.07628318584070795
2020,GREENVILLE CENTRAL SCHOOL DISTRICT,0.08,0.13,0.07565217391304348
2020,HUNTER-TANNERSVILLE CENTRAL SCHOOL DISTRICT,0.1,0.0,0.12857142857142856
2020,WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT,0.14,0.4,0.08800000000000002
2020,PISECO COMMON SCHOOL DISTRICT,,,
2020,INDIAN LAKE CENTRAL SCHOOL DISTRICT,0.13,0.25,0.1242857142857143
2020,INLET COMMON SCHOOL DISTRICT,1.0,,
2020,LAKE PLEASANT CENTRAL SCHOOL DISTRICT,0.16,0.0,0.18285714285714286
2020,LONG LAKE CENTRAL SCHOOL DISTRICT,0.3,0.5,0.19999999999999998
2020,RAQUETTE LAKE UNION FREE SCHOOL DISTRICT,,,
2020,WELLS CENTRAL SCHOOL DISTRICT,0.0,0.0,0.0
2020,WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT,0.11,0.28,0.07851851851851853
2020,FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT,0.07,0.13,0.06571428571428573
2020,HERKIMER CENTRAL SCHOOL DISTRICT,0.17,0.32,0.11705882352941177
2020,LITTLE FALLS CITY SCHOOL DISTRICT,0.07,0.06,0.07146067415730338
2020,DOLGEVILLE CENTRAL SCHOOL DISTRICT,0.19,0.83,0.14870967741935484
2020,POLAND CENTRAL SCHOOL DISTRICT,0.04,0.0,0.04510638297872341
2020,VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT,0.18,0.13,0.21000000000000002
2020,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,0.28,0.33,0.25894736842105265
2020,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,0.09,0.14,0.08329268292682926
2020,CENTRAL VALLEY CSD AT ILION-MOHAWK,0.07,0.17,0.060789473684210525
2020,SOUTH JEFFERSON CENTRAL SCHOOL DISTRICT,0.1,0.13,0.09677685950413224
2020,ALEXANDRIA CENTRAL SCHOOL DISTRICT,0.21,0.25,0.19117647058823528
2020,INDIAN RIVER CENTRAL SCHOOL DISTRICT,0.08,0.1,0.0776086956521739
2020,GENERAL BROWN CENTRAL SCHOOL DISTRICT,0.22,0.32,0.1979220779220779
2020,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,0.13,0.5,0.08945205479452056
2020,BELLEVILLE-HENDERSON CENTRAL SCHOOL DISTRICT,0.11,0.0,0.1326470588235294
2020,SACKETS HARBOR CENTRAL SCHOOL DISTRICT,0.07,0.0,0.0896875
2020,LYME CENTRAL SCHOOL DISTRICT,0.17,0.0,0.19615384615384618
2020,LA FARGEVILLE CENTRAL SCHOOL DISTRICT,0.12,0.33,0.10384615384615384
2020,WATERTOWN CITY SCHOOL DISTRICT,0.11,0.22,0.0859375
2020,CARTHAGE CENTRAL SCHOOL DISTRICT,0.1,0.29,0.05787330316742082
2020,COPENHAGEN CENTRAL SCHOOL DISTRICT,0.03,0.14,0.017777777777777774
2020,HARRISVILLE CENTRAL SCHOOL DISTRICT,0.21,0.33,0.1810344827586207
2020,LOWVILLE ACADEMY & CENTRAL SCHOOL DISTRICT,0.01,0.0,0.010388349514563107
2020,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,0.05,0.2,0.04840425531914894
2020,BEAVER RIVER CENTRAL SCHOOL DISTRICT,0.1,0.18,0.07957446808510639
2020,AVON CENTRAL SCHOOL DISTRICT,0.14,0.26,0.11975903614457833
2020,CALEDONIA-MUMFORD CENTRAL SCHOOL DISTRICT,0.15,0.5,0.1352112676056338
2020,GENESEO CENTRAL SCHOOL DISTRICT,0.1,0.19,0.09
2020,LIVONIA CENTRAL SCHOOL DISTRICT,0.09,0.2,0.0866412213740458
2020,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,0.08,0.14,0.06043478260869565
2020,DANSVILLE CENTRAL SCHOOL DISTRICT,0.11,0.28,0.09217741935483871
2020,DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA),0.06,0.17,0.047166666666666655
2020,YORK CENTRAL SCHOOL DISTRICT,0.09,0.3,0.07478260869565218
2020,BROOKFIELD CENTRAL SCHOOL DISTRICT,0.09,0.0,0.1035
2020,CAZENOVIA CENTRAL SCHOOL DISTRICT,0.11,0.15,0.1068181818181818
2020,DERUYTER CENTRAL SCHOOL DISTRICT,0.02,0.2,0.005405405405405404
2020,MORRISVILLE-EATON CENTRAL SCHOOL DISTRICT,0.1,0.0,0.10754716981132076
2020,HAMILTON CENTRAL SCHOOL DISTRICT,0.17,0.1,0.19692307692307695
2020,CANASTOTA CENTRAL SCHOOL DISTRICT,0.19,0.46,0.15056179775280898
2020,MADISON CENTRAL SCHOOL DISTRICT,0.07,0.27,0.042222222222222223
2020,ONEIDA CITY SCHOOL DISTRICT,0.11,0.31,0.08808219178082191
2020,STOCKBRIDGE VALLEY CENTRAL SCHOOL DISTRICT,0.18,0.17,0.18379310344827585
2020,CHITTENANGO CENTRAL SCHOOL DISTRICT,0.07,0.11,0.06780821917808219
2020,BRIGHTON CENTRAL SCHOOL DISTRICT,0.08,0.17,0.06879377431906615
2020,GATES-CHILI CENTRAL SCHOOL DISTRICT,0.06,0.09,0.05773195876288659
2020,GREECE CENTRAL SCHOOL DISTRICT,0.09,0.14,0.08466580976863752
2020,EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,0.15,0.23,0.14016393442622951
2020,WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT,0.15,0.33,0.11050632911392405
2020,HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT,0.06,0.3,0.04962962962962963
2020,SPENCERPORT CENTRAL SCHOOL DISTRICT,0.09,0.38,0.07304615384615384
2020,HILTON CENTRAL SCHOOL DISTRICT,0.1,0.3,0.07115987460815047
2020,PENFIELD CENTRAL SCHOOL DISTRICT,0.13,0.24,0.12142061281337048
2020,FAIRPORT CENTRAL SCHOOL DISTRICT,0.08,0.43,0.05788671023965142
2020,EAST ROCHESTER UNION FREE SCHOOL DISTRICT,0.09,0.4,0.06534090909090907
2020,PITTSFORD CENTRAL SCHOOL DISTRICT,0.09,0.24,0.08453302961275626
2020,CHURCHVILLE-CHILI CENTRAL SCHOOL DISTRICT,0.13,0.25,0.1036206896551724
2020,ROCHESTER CITY SCHOOL DISTRICT,0.14,0.16,0.13610241820768137
2020,RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT,0.08,0.25,0.07274881516587678
2020,BROCKPORT CENTRAL SCHOOL DISTRICT,0.06,0.14,0.05349593495934959
2020,WEBSTER CENTRAL SCHOOL DISTRICT,0.08,0.26,0.06535262206148282
2020,WHEATLAND-CHILI CENTRAL SCHOOL DISTRICT,0.13,0.22,0.12073529411764707
2020,AMSTERDAM CITY SCHOOL DISTRICT,0.28,0.33,0.2723333333333333
2020,CANAJOHARIE CENTRAL SCHOOL DISTRICT,0.1,0.38,0.08028169014084509
2020,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT,0.07,0.14,0.06646464646464648
2020,FORT PLAIN CENTRAL SCHOOL DISTRICT,0.04,0.0,0.041739130434782605
2020,OPPENHEIM-EPHRATAH-ST. JOHNSVILLE CSD,0.2,0.38,0.16
2020,GLEN COVE CITY SCHOOL DISTRICT,0.08,0.26,0.058866396761133616
2020,HEMPSTEAD UNION FREE SCHOOL DISTRICT,0.15,0.23,0.1351393188854489
2020,UNIONDALE UNION FREE SCHOOL DISTRICT,0.06,0.1,0.055854126679462573
2020,EAST MEADOW UNION FREE SCHOOL DISTRICT,0.05,0.08,0.04641476274165202
2020,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,0.08,0.13,0.07731543624161073
2020,LEVITTOWN UNION FREE SCHOOL DISTRICT,0.08,0.34,0.05465703971119133
2020,SEAFORD UNION FREE SCHOOL DISTRICT,0.08,0.44,0.05415384615384615
2020,BELLMORE UNION FREE SCHOOL DISTRICT,0.06,0.13,0.052794117647058825
2020,ROOSEVELT UNION FREE SCHOOL DISTRICT,0.11,0.25,0.0881651376146789
2020,FREEPORT UNION FREE SCHOOL DISTRICT,0.05,0.14,0.03855263157894737
2020,BALDWIN UNION FREE SCHOOL DISTRICT,0.06,0.19,0.05325136612021857
2020,OCEANSIDE UNION FREE SCHOOL DISTRICT,0.09,0.35,0.059666666666666666
2020,MALVERNE UNION FREE SCHOOL DISTRICT,0.09,0.33,0.06957446808510638
2020,VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT,0.05,0.19,0.03260869565217392
2020,HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT,0.11,0.5,0.08880434782608695
2020,LAWRENCE UNION FREE SCHOOL DISTRICT,0.1,0.38,0.08526315789473683
2020,ELMONT UNION FREE SCHOOL DISTRICT,0.11,0.34,0.09390000000000001
2020,FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT,0.05,0.23,0.03875000000000001
2020,GARDEN CITY UNION FREE SCHOOL DISTRICT,0.07,0.27,0.057142857142857155
2020,EAST ROCKAWAY UNION FREE SCHOOL DISTRICT,0.09,0.14,0.0870873786407767
2020,LYNBROOK UNION FREE SCHOOL DISTRICT,0.08,0.27,0.061078838174273856
2020,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,0.05,0.13,0.043112582781456965
2020,FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT,0.13,0.39,0.09976744186046511
2020,WANTAGH UNION FREE SCHOOL DISTRICT,0.12,0.64,0.08238297872340425
2020,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,0.06,0.0,0.06340909090909091
2020,MERRICK UNION FREE SCHOOL DISTRICT,0.05,0.18,0.04133333333333333
2020,ISLAND TREES UNION FREE SCHOOL DISTRICT,0.09,0.35,0.06214285714285713
2020,WEST HEMPSTEAD UNION FREE SCHOOL DISTRICT,0.13,0.38,0.09376811594202898
2020,NORTH MERRICK UNION FREE SCHOOL DISTRICT,0.09,0.5,0.054857142857142854
2020,VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT,0.09,0.33,0.08538461538461538
2020,ISLAND PARK UNION FREE SCHOOL DISTRICT,0.18,0.2,0.17833333333333334
2020,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,0.09,0.23,0.07561933534743202
2020,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,0.06,0.21,0.04662239089184061
2020,BELLMORE-MERRICK CENTRAL HIGH SCHOOL DISTRICT,0.06,0.13,0.05490610328638497
2020,LONG BEACH CITY SCHOOL DISTRICT,0.1,0.16,0.09422360248447206
2020,WESTBURY UNION FREE SCHOOL DISTRICT,0.1,0.12,0.09825825825825828
2020,EAST WILLISTON UNION FREE SCHOOL DISTRICT,0.09,0.19,0.07355263157894737
2020,ROSLYN UNION FREE SCHOOL DISTRICT,0.09,0.27,0.08052631578947368
2020,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,0.05,0.09,0.04842105263157895
2020,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,0.1,0.09,0.10016949152542373
2020,MANHASSET UNION FREE SCHOOL DISTRICT,0.09,0.18,0.07647887323943661
2020,GREAT NECK UNION FREE SCHOOL DISTRICT,0.08,0.24,0.06382978723404255
2020,HERRICKS UNION FREE SCHOOL DISTRICT,0.11,0.12,0.10921311475409834
2020,MINEOLA UNION FREE SCHOOL DISTRICT,0.11,0.09,0.11212962962962962
2020,CARLE PLACE UNION FREE SCHOOL DISTRICT,0.07,0.13,0.06348837209302327
2020,NORTH SHORE CENTRAL SCHOOL DISTRICT,0.11,0.29,0.0849003984063745
2020,SYOSSET CENTRAL SCHOOL DISTRICT,0.05,0.17,0.04100511073253833
2020,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,0.11,0.2,0.10207547169811321
2020,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,0.09,0.18,0.08262650602409638
2020,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,0.05,0.11,0.04360655737704918
2020,JERICHO UNION FREE SCHOOL DISTRICT,0.05,0.18,0.039121338912133895
2020,HICKSVILLE UNION FREE SCHOOL DISTRICT,0.09,0.33,0.07264339152119699
2020,PLAINEDGE UNION FREE SCHOOL DISTRICT,0.06,0.29,0.04321888412017168
2020,BETHPAGE UNION FREE SCHOOL DISTRICT,0.05,0.26,0.03285714285714286
2020,FARMINGDALE UNION FREE SCHOOL DISTRICT,0.08,0.22,0.06410628019323672
2020,MASSAPEQUA UNION FREE SCHOOL DISTRICT,0.09,0.46,0.05042444821731749
2020,NYC CHANCELLOR'S OFFICE,0.14,0.19,0.12041148608644169
2020,NYC SPECIAL SCHOOLS - DISTRICT 75,0.11,0.13,0.13
2020,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,0.18,0.24,0.15035175879396986
2020,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,0.15,0.2,0.13054142985342507
2020,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,0.19,0.28,0.14817010309278347
2020,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,0.17,0.23,0.13555891238670698
2020,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,0.21,0.33,0.16636363636363635
2020,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,0.16,0.21,0.14073516386182464
2020,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,0.2,0.24,0.17910447761194032
2020,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,0.17,0.23,0.1434406438631791
2020,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,0.17,0.22,0.1410861650485437
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #10,0.15,0.22,0.1204314544189283
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #11,0.14,0.21,0.117809202195019
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #12,0.22,0.28,0.18817391304347825
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #13,0.16,0.24,0.13473684210526315
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #14,0.15,0.19,0.13650691244239632
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #15,0.13,0.16,0.12009875259875259
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #16,0.24,0.28,0.22404432132963983
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #17,0.16,0.2,0.14427289048473965
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #18,0.17,0.26,0.1414104193138501
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #19,0.18,0.24,0.15579872204472844
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #20,0.09,0.1,0.08653536977491962
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #21,0.11,0.17,0.08994850669412975
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #22,0.12,0.18,0.09954133977066988
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #23,0.22,0.27,0.19657992565055762
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #32,0.18,0.24,0.14968421052631578
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #24,0.11,0.17,0.09288602941176469
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #25,0.1,0.16,0.08362282878411911
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #26,0.08,0.14,0.07014712861888941
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #27,0.13,0.2,0.10791348600508904
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #28,0.11,0.14,0.10220196353436184
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #29,0.14,0.21,0.12202771699489424
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #30,0.12,0.16,0.1068459152016546
2020,NEW YORK CITY GEOGRAPHIC DISTRICT #31,0.08,0.1,0.07586042823156226
2020,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,0.06,0.07,0.05966666666666666
2020,LOCKPORT CITY SCHOOL DISTRICT,0.05,0.1,0.04637223974763407
2020,NEWFANE CENTRAL SCHOOL DISTRICT,0.15,0.3,0.13649999999999998
2020,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,0.07,0.28,0.04729729729729731
2020,NIAGARA FALLS CITY SCHOOL DISTRICT,0.11,0.06,0.11204678362573099
2020,NORTH TONAWANDA CITY SCHOOL DISTRICT,0.07,0.13,0.060043668122270744
2020,STARPOINT CENTRAL SCHOOL DISTRICT,0.08,0.29,0.05795
2020,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,0.11,0.33,0.10232558139534885
2020,BARKER CENTRAL SCHOOL DISTRICT,0.09,0.2,0.08228070175438597
2020,WILSON CENTRAL SCHOOL DISTRICT,0.03,0.11,0.021219512195121953
2020,ADIRONDACK CENTRAL SCHOOL DISTRICT,0.12,0.29,0.106
2020,CAMDEN CENTRAL SCHOOL DISTRICT,0.08,0.38,0.07019607843137254
2020,CLINTON CENTRAL SCHOOL DISTRICT,0.13,0.31,0.12191011235955056
2020,NEW HARTFORD CENTRAL SCHOOL DISTRICT,0.05,0.22,0.041666666666666664
2020,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,0.1,0.18,0.08634146341463417
2020,SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,0.08,0.13,0.07393939393939394
2020,REMSEN CENTRAL SCHOOL DISTRICT,0.04,0.0,0.0419047619047619
2020,ROME CITY SCHOOL DISTRICT,0.19,0.57,0.15506963788300837
2020,WATERVILLE CENTRAL SCHOOL DISTRICT,0.06,0.08,0.05633333333333333
2020,SHERRILL CITY SCHOOL DISTRICT,0.03,0.16,0.022676056338028168
2020,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,0.1,0.33,0.07950495049504949
2020,UTICA CITY SCHOOL DISTRICT,0.11,0.12,0.10781196581196582
2020,WESTMORELAND CENTRAL SCHOOL DISTRICT,0.14,0.25,0.1255737704918033
2020,ORISKANY CENTRAL SCHOOL DISTRICT,0.16,0.27,0.12615384615384614
2020,WHITESBORO CENTRAL SCHOOL DISTRICT,0.04,0.18,0.03535269709543569
2020,WEST GENESEE CENTRAL SCHOOL DISTRICT,0.08,0.18,0.07532710280373832
2020,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,0.07,0.11,0.06456790123456792
2020,EAST SYRACUSE-MINOA CENTRAL SCHOOL DISTRICT,0.09,0.09,0.09
